,period_sma5,period_sma25,period_fast,period_slow,period_aosma9,period_aosma12,return,pnl,drawdown (%),drawdown (abs)
973,12,14,6,17,6,9,-68.30124999999994,-13660.25,94.5120206773407,23951.00000000001
974,12,14,6,17,6,12,-80.85999999999999,-16172.0,96.91496672756833,28909.249999999975
975,12,14,6,17,9,6,262.1050000000001,52421.0,75.15788590251977,17910.499999999975
976,12,14,6,17,9,9,225.7462500000001,45149.25,63.308547609382245,15985.250000000007
977,12,14,6,17,9,12,197.51375,39502.75,87.23503826460384,23766.74999999999
978,12,14,6,17,12,6,204.59000000000015,40918.0,85.51502887320464,21657.749999999978
979,12,14,6,17,12,9,159.10625000000013,31821.25,74.5334840859289,18622.749999999985
980,12,14,6,17,12,12,144.4300000000001,28886.0,88.59081345173138,24841.750000000033
981,12,14,6,20,6,6,213.75375000000014,42750.75,91.65938221283699,23330.75
982,12,14,6,20,6,9,178.46750000000011,35693.5,93.02491498883502,25099.75000000002
983,12,14,6,20,6,12,142.57625000000013,28515.25,96.07746288547384,25773.499999999993
984,12,14,6,20,9,6,208.63875000000007,41727.75,78.52990581054814,22323.49999999999
985,12,14,6,20,9,9,174.85250000000008,34970.5,81.18352122710701,24214.000000000022
986,12,14,6,20,9,12,143.08625000000015,28617.25,83.47243101273479,24154.0
987,12,14,6,20,12,6,191.18875000000003,38237.75,72.67500961004569,21269.25
988,12,14,6,20,12,9,151.72625000000005,30345.25,74.92158388272388,22870.749999999956
989,12,14,6,20,12,12,129.41500000000005,25883.0,76.8638334486191,22779.750000000022
990,12,14,9,11,6,6,-84.12374999999999,-16824.75,93.58704453441295,21671.249999999985
991,12,14,9,11,6,9,-75.2025,-15040.5,98.64166201602629,23419.749999999978
992,12,14,9,11,6,12,-68.88249999999998,-13776.5,99.80858257477242,23985.24999999999
993,12,14,9,11,9,6,-82.82125000000003,-16564.25,96.81832677793135,22769.25
994,12,14,9,11,9,9,-83.27500000000005,-16655.0,94.46158460813308,22044.500000000022
995,12,14,9,11,9,12,-72.02374999999999,-14404.75,98.79294929109722,23203.500000000007
996,12,14,9,11,12,6,-79.09875000000002,-15819.75,96.35474621244543,22514.249999999996
997,12,14,9,11,12,9,-76.73875000000002,-15347.75,95.05725561234395,22039.499999999996
998,12,14,9,11,12,12,-74.05124999999998,-14810.25,98.79689743095281,23054.74999999999
999,12,14,9,14,6,6,-68.79250000000002,-13758.5,94.86793264834041,22043.75
1000,12,14,9,14,6,9,-76.41,-15282.0,91.32112057968055,22370.250000000004
1001,12,14,9,14,6,12,-67.30999999999997,-13462.0,95.03548042412116,26015.24999999998
1002,12,14,9,14,9,6,-69.85625000000002,-13971.25,95.74049168863307,22246.5
1003,12,14,9,14,9,9,-67.97375,-13594.75,99.7234270551615,24428.50000000001
1004,12,14,9,14,9,12,-75.04249999999996,-15008.5,92.95058277717561,24442.74999999999
1005,12,14,9,14,12,6,-74.15624999999999,-14831.25,99.30566917539265,24278.25
1006,12,14,9,14,12,9,-68.8325,-13766.5,95.05711863722597,23548.499999999993
1007,12,14,9,14,12,12,-77.7174999999999,-15543.5,95.19217915927737,26704.50000000003
1008,12,14,9,17,6,6,-69.67374999999994,-13934.75,96.51019504399555,25062.249999999967
1009,12,14,9,17,6,9,-74.29874999999994,-14859.75,94.19344159464727,27029.749999999978
1010,12,14,9,17,6,12,-71.74874999999993,-14349.75,98.27931840962239,27944.249999999945
1011,12,14,9,17,9,6,194.07875000000016,38815.75,92.47080820156945,25717.74999999997
1012,12,14,9,17,9,9,75.9625000000001,15192.5,94.9599531158429,27950.74999999997
1013,12,14,9,17,9,12,79.91375000000005,15982.75,86.9065155807365,26843.24999999997
1014,12,14,9,17,12,6,76.44000000000005,15288.0,81.78340903657659,20525.99999999997
1015,12,14,9,17,12,9,46.081250000000026,9216.25,85.28193152284446,22641.499999999964
1016,12,14,9,17,12,12,52.58000000000001,10516.0,80.38752242409811,23637.749999999956
1017,12,14,9,20,6,6,52.65375000000011,10530.75,80.0760015924143,27657.250000000007
1018,12,14,9,20,6,9,15.365000000000109,3073.0,88.803323292197,27416.249999999985
1019,12,14,9,20,6,12,110.06000000000013,22012.0,81.72155113622992,26063.250000000007
1020,12,14,9,20,9,6,81.34875000000002,16269.75,52.98352511982608,20477.999999999927
1021,12,14,9,20,9,9,44.06000000000002,8812.0,54.75617051956607,17847.49999999998
1022,12,14,9,20,9,12,139.13000000000005,27826.0,47.82941758331653,16077.499999999978
1023,12,14,9,20,12,6,111.22750000000003,22245.5,60.27770792732762,19176.749999999993
1024,12,14,9,20,12,9,75.68875000000003,15137.75,80.15044850197758,23254.250000000015
1025,12,14,9,20,12,12,170.75875,34151.75,73.4042553191489,22045.49999999998
1026,12,14,12,14,6,6,-75.04249999999993,-15008.5,96.49063123875344,26945.249999999993
1027,12,14,12,14,6,9,-75.38124999999998,-15076.25,94.88815289390809,26214.749999999993
1028,12,14,12,14,6,12,-71.82499999999995,-14365.0,96.15646356308285,25080.249999999993
1029,12,14,12,14,9,6,-67.67249999999994,-13534.5,95.5330248869367,27513.749999999975
1030,12,14,12,14,9,9,-66.50124999999997,-13300.25,95.16262016700581,27123.249999999993
1031,12,14,12,14,9,12,-71.56624999999998,-14313.25,98.60357618581342,27944.49999999995
1032,12,14,12,14,12,6,141.03500000000005,28207.0,92.08843255202925,26637.499999999964
1033,12,14,12,14,12,9,124.9325,24986.5,86.96282453214097,24895.499999999964
1034,12,14,12,14,12,12,117.43624999999996,23487.25,89.15198156545885,30177.49999999999
1035,12,14,12,17,6,6,-83.22500000000004,-16645.0,98.22123936349213,25538.749999999993
1036,12,14,12,17,6,9,-61.06249999999994,-12212.5,96.86650807651527,27180.500000000007
1037,12,14,12,17,6,12,99.77375000000008,19954.75,96.531112199902,27090.24999999999
1038,12,14,12,17,9,6,-85.29750000000004,-17059.5,96.75589485890997,25030.749999999996
1039,12,14,12,17,9,9,-72.30999999999996,-14462.0,97.25907227384214,27163.00000000001
1040,12,14,12,17,9,12,85.78125000000006,17156.25,94.54391019769159,28383.5
1041,12,14,12,17,12,6,-87.41375000000002,-17482.75,94.72981239804244,23227.749999999993
1042,12,14,12,17,12,9,-52.72624999999997,-10545.25,96.20265682170283,29185.0
1043,12,14,12,17,12,12,75.20625000000007,15041.25,88.78032604839825,28781.249999999985
1044,12,14,12,20,6,6,119.89500000000004,23979.0,79.26585248050782,25847.999999999978
1045,12,14,12,20,6,9,202.4025,40480.5,57.600481508727384,19379.25000000003
1046,12,14,12,20,6,12,127.16375000000006,25432.75,62.663045586808906,20189.250000000015
1047,12,14,12,20,9,6,76.36750000000004,15273.5,78.46617522545964,25253.749999999945
1048,12,14,12,20,9,9,157.50000000000006,31500.0,58.27598449881769,19285.999999999967
1049,12,14,12,20,9,12,99.51125000000008,19902.25,62.9390852806071,19695.999999999993
1050,12,14,12,20,12,6,55.55125000000003,11110.25,83.28930216390023,23960.249999999996
1051,12,14,12,20,12,9,147.84375,29568.75,57.616645649432506,15991.499999999993
1052,12,14,12,20,12,12,76.10499999999998,15221.0,67.61453250813967,18326.75
1053,12,14,15,17,6,6,-76.98625000000001,-15397.25,96.66002788289191,24266.500000000004
1054,12,14,15,17,6,9,-79.94124999999997,-15988.25,98.47591731777271,24892.250000000015
1055,12,14,15,17,6,12,47.44250000000011,9488.5,94.15253979055991,23173.99999999999
1056,12,14,15,17,9,6,8.890000000000036,1778.0,89.10784338118812,26859.999999999978
1057,12,14,15,17,9,9,27.103750000000066,5420.75,89.95184646296678,25965.5
1058,12,14,15,17,9,12,72.16625000000006,14433.25,81.5122099196117,26870.500000000007
1059,12,14,15,17,12,6,-69.94124999999988,-13988.25,98.08322600701682,27606.749999999956
1060,12,14,15,17,12,9,-68.93374999999986,-13786.75,96.9339283143802,23568.99999999998
1061,12,14,15,17,12,12,-57.44624999999991,-11489.25,96.61686915072947,24931.500000000022
1062,12,14,15,20,6,6,5.990000000000136,1198.0,88.42776215645684,26809.74999999999
1063,12,14,15,20,6,9,78.8975000000001,15779.5,58.27450138243891,16281.749999999975
1064,12,14,15,20,6,12,61.38750000000013,12277.5,62.6383954747697,18160.75
1065,12,14,15,20,9,6,-62.57624999999989,-12515.25,98.46602346081758,28371.99999999998
1066,12,14,15,20,9,9,22.927500000000137,4585.5,76.32596035828998,29227.500000000015
1067,12,14,15,20,9,12,11.417500000000155,2283.5,79.07839744110345,31644.999999999985
1068,12,14,15,20,12,6,-58.64999999999989,-11730.0,95.85146798465613,25987.24999999996
1069,12,14,15,20,12,9,29.14375000000011,5828.75,75.2201411197797,26224.75000000007
1070,12,14,15,20,12,12,15.508750000000147,3101.75,78.2826453847888,28642.249999999993
1071,12,14,18,20,6,6,-12.52999999999992,-2506.0,86.33595936859713,22438.499999999953
1072,12,14,18,20,6,9,7.478750000000087,1495.75,66.85525927383641,20383.499999999964
1073,12,14,18,20,6,12,3.5050000000001,701.0,69.80501706704445,21677.249999999996
1074,12,14,18,20,9,6,-14.348749999999924,-2869.75,89.98227178130053,26266.499999999975
1075,12,14,18,20,9,9,5.660000000000086,1132.0,68.32662192393731,22906.499999999964
1076,12,14,18,20,9,12,6.436250000000114,1287.25,72.48073080216952,25389.999999999964
1077,12,14,18,20,12,6,76.96875000000013,15393.75,56.30640561059288,20432.75000000003
1078,12,14,18,20,12,9,100.4775000000001,20095.5,45.87240713265964,16386.999999999993
1079,12,14,18,20,12,12,97.37875000000015,19475.75,51.40973410391732,23061.250000000033
1080,12,17,6,8,6,6,86.58125000000003,17316.25,47.36303791959092,10882.250000000015
1081,12,17,6,8,6,9,105.20500000000004,21041.0,47.50401430923394,11685.750000000004
1082,12,17,6,8,6,12,119.65125000000005,23930.25,43.286632839622825,10535.750000000007
1083,12,17,6,8,9,6,121.36,24272.0,47.89640801746381,10860.750000000005
1084,12,17,6,8,9,9,135.73375000000001,27146.75,48.461736400597,11770.75
1085,12,17,6,8,9,12,153.18000000000004,30636.0,44.20017687145608,10620.750000000013
1086,12,17,6,8,12,6,93.93875000000004,18787.75,54.47049957888209,12288.000000000013
1087,12,17,6,8,12,9,107.68750000000004,21537.5,54.4731383530388,13130.750000000005
1088,12,17,6,8,12,12,125.75875000000008,25151.75,50.24428601383938,11980.750000000007
1089,12,17,6,11,6,6,132.73625,26547.25,50.63685907196037,12055.75000000001
1090,12,17,6,11,6,9,115.66500000000003,23133.0,42.42641621878135,9610.750000000002
1091,12,17,6,11,6,12,142.27500000000003,28455.0,44.10557351560953,11630.75000000002
1092,12,17,6,11,9,6,159.10375000000002,31820.75,41.47557422333231,10960.750000000035
1093,12,17,6,11,9,9,144.53250000000003,28906.5,33.0432842481035,8515.75
1094,12,17,6,11,9,12,158.01750000000007,31603.5,38.1743903764629,10535.749999999996
1095,12,17,6,11,12,6,143.9875,28797.5,48.66667323397007,12350.750000000013
1096,12,17,6,11,12,9,128.91625000000008,25783.25,40.06734687686448,9905.750000000015
1097,12,17,6,11,12,12,147.9012500000001,29580.25,42.09282398470824,11175.750000000002
1098,12,17,6,14,6,6,207.6212500000001,41524.25,31.643186679157896,8950.750000000011
1099,12,17,6,14,6,9,145.28250000000006,29056.5,30.586009382370488,8850.750000000011
1100,12,17,6,14,6,12,167.97250000000008,33594.5,39.28527031746689,16591.249999999996
1101,12,17,6,14,9,6,217.65750000000003,43531.5,36.393719005299936,10145.750000000011
1102,12,17,6,14,9,9,155.31875000000005,31063.75,34.52950558213713,9850.750000000004
1103,12,17,6,14,9,12,179.00875000000002,35801.75,40.57050633153161,10620.750000000013
1104,12,17,6,14,12,6,185.13500000000002,37027.0,42.092761839597266,10765.75
1105,12,17,6,14,12,9,125.42125000000004,25084.25,42.325656765928244,11100.75
1106,12,17,6,14,12,12,141.36125,28272.25,46.84738451229214,11185.749999999978
1107,12,17,6,17,6,6,215.31500000000005,43063.0,35.9301487001614,15693.750000000018
1108,12,17,6,17,6,9,154.69000000000008,30938.0,39.89412407692209,15693.749999999989
1109,12,17,6,17,6,12,177.8987500000001,35579.75,39.43430288490087,16601.249999999956
1110,12,17,6,17,9,6,229.4762500000001,45895.25,38.5928127819948,10905.749999999993
1111,12,17,6,17,9,9,156.10125000000005,31220.25,41.28255117671635,10375.750000000005
1112,12,17,6,17,9,12,161.68500000000003,32337.0,39.277334858583615,16824.250000000025
1113,12,17,6,17,12,6,269.68500000000006,53937.0,35.8313114826415,10153.250000000007
1114,12,17,6,17,12,9,197.68500000000006,39537.0,38.435870698644436,9675.750000000004
1115,12,17,6,17,12,12,203.26875000000007,40653.75,36.665080991412935,15029.749999999978
1116,12,17,6,20,6,6,149.24625000000006,29849.25,45.640753606324544,13336.000000000015
1117,12,17,6,20,6,9,195.67250000000013,39134.5,34.43688628010315,15693.750000000011
1118,12,17,6,20,6,12,189.40500000000006,37881.0,33.23420764013555,15227.0
1119,12,17,6,20,9,6,136.72500000000002,27345.0,45.6894608001031,14184.75
1120,12,17,6,20,9,9,183.52625000000003,36705.25,33.427229546955196,15693.749999999975
1121,12,17,6,20,9,12,177.25875000000005,35451.75,34.370017216262774,16220.499999999993
1122,12,17,6,20,12,6,165.87874999999997,33175.75,45.42688609756536,18887.249999999993
1123,12,17,6,20,12,9,216.805,43361.0,33.22777927602678,9548.750000000007
1124,12,17,6,20,12,12,219.0375,43807.5,32.315970978517136,9698.75
1125,12,17,9,11,6,6,50.798749999999984,10159.75,72.89734171698939,17564.250000000004
1126,12,17,9,11,6,9,47.55375,9510.75,75.13634021992077,21148.249999999985
1127,12,17,9,11,6,12,82.26500000000003,16453.0,68.17703962189144,19293.250000000033
1128,12,17,9,11,9,6,105.35499999999996,21071.0,54.276231558628375,13777.750000000025
1129,12,17,9,11,9,9,102.10999999999999,20422.0,52.97393647869551,15528.250000000018
1130,12,17,9,11,9,12,133.69624999999996,26739.25,47.50765732515421,13998.249999999993
1131,12,17,9,11,12,6,115.09624999999993,23019.25,58.65039999178456,14278.000000000016
1132,12,17,9,11,12,9,111.85124999999996,22370.25,55.88849860398093,15513.250000000027
1133,12,17,9,11,12,12,153.06249999999994,30612.5,50.101666980177214,13983.250000000025
1134,12,17,9,14,6,6,156.77875,31355.75,46.95242978596714,14193.25000000002
1135,12,17,9,14,6,9,133.1225,26624.5,56.92416200233289,15738.249999999985
1136,12,17,9,14,6,12,195.26874999999998,39053.75,34.42527708258846,13480.25
1137,12,17,9,14,9,6,180.15375,36030.75,52.98461487229014,15910.75000000002
1138,12,17,9,14,9,9,156.12250000000003,31224.5,63.596287491688784,17455.75
1139,12,17,9,14,9,12,215.26875000000004,43053.75,36.425371102291415,11036.25000000003
1140,12,17,9,14,12,6,169.57624999999996,33915.25,53.72440319260357,14875.750000000002
1141,12,17,9,14,12,9,142.41999999999996,28484.0,65.40112116776695,16420.750000000025
1142,12,17,9,14,12,12,205.31625,41063.25,35.48363917257237,9876.249999999996
1143,12,17,9,17,6,6,167.64750000000004,33529.5,52.598787116167735,15048.250000000018
1144,12,17,9,17,6,9,170.25250000000003,34050.5,41.15498931475224,12565.750000000011
1145,12,17,9,17,6,12,180.795,36159.0,38.601117134877676,11748.250000000033
1146,12,17,9,17,9,6,159.8825,31976.5,59.518673318053125,15450.750000000018
1147,12,17,9,17,9,9,161.98749999999998,32397.5,47.056872080408105,13120.749999999996
1148,12,17,9,17,9,12,169.27999999999997,33856.0,46.52060464279293,12925.750000000015
1149,12,17,9,17,12,6,174.52875,34905.75,45.519216277317184,11325.749999999989
1150,12,17,9,17,12,9,177.50874999999996,35501.75,34.865085114089155,9626.250000000015
1151,12,17,9,17,12,12,189.5349999999999,37907.0,35.68566947389961,10466.250000000007
1152,12,17,9,20,6,6,245.89499999999998,49179.0,34.10620084025655,10797.000000000007
1153,12,17,9,20,6,9,221.6099999999999,44322.0,39.01274409721076,11846.999999999967
1154,12,17,9,20,6,12,256.12999999999994,51226.0,49.6254220456802,15616.499999999996
1155,12,17,9,20,9,6,248.8787499999999,49775.75,31.46355704311643,9565.000000000015
1156,12,17,9,20,9,9,236.2187499999999,47243.75,38.838964624961775,11745.000000000004
1157,12,17,9,20,9,12,258.9887499999999,51797.75,48.52244192040984,14589.00000000003
1158,12,17,9,20,12,6,312.2075,62441.5,27.98761204057228,8540.000000000018
1159,12,17,9,20,12,9,300.1724999999999,60034.5,34.57591381554027,10495.000000000025
1160,12,17,9,20,12,12,324.6762499999999,64935.25,41.59016255369328,12345.000000000015
1161,12,17,12,14,6,6,205.71125,41142.25,66.30780546106466,18030.75
1162,12,17,12,14,6,9,166.19875000000005,33239.75,62.1842475254065,16475.250000000022
1163,12,17,12,14,6,12,191.18499999999997,38237.0,61.46284055816591,17365.250000000015
1164,12,17,12,14,9,6,223.56874999999997,44713.75,61.69763298549251,18180.750000000015
1165,12,17,12,14,9,9,184.05624999999998,36811.25,57.78826351051903,16625.249999999978
1166,12,17,12,14,9,12,204.41749999999996,40883.5,57.37390777394712,17515.25
1167,12,17,12,14,12,6,238.47499999999994,47695.0,59.17178710514926,17093.25
1168,12,17,12,14,12,9,202.58749999999998,40517.5,53.718765395818366,15537.750000000002
1169,12,17,12,14,12,12,222.94875,44589.75,53.539797772400256,16427.750000000033
1170,12,17,12,17,6,6,117.02999999999999,23406.0,63.94956017826745,24608.749999999985
1171,12,17,12,17,6,9,34.388749999999945,6877.75,89.70821943932367,24696.000000000033
1172,12,17,12,17,6,12,92.62499999999997,18525.0,60.98291398165727,17105.24999999999
1173,12,17,12,17,9,6,97.14499999999995,19429.0,73.05268595041325,17678.750000000015
1174,12,17,12,17,9,9,-46.43000000000006,-9286.0,95.07829977628644,23375.000000000022
1175,12,17,12,17,9,12,63.864999999999924,12773.0,75.93173175030151,20465.500000000022
1176,12,17,12,17,12,6,85.27999999999992,17056.0,83.02548735029714,19879.000000000036
1177,12,17,12,17,12,9,2.8812499999998886,576.25,91.52160681679857,22555.499999999993
1178,12,17,12,17,12,12,56.12499999999989,11225.0,82.34212607051344,21609.250000000033
1179,12,17,12,20,6,6,139.80874999999995,27961.75,58.60712609941405,14676.25000000001
1180,12,17,12,20,6,9,153.7649999999999,30753.0,64.57360421190404,16281.750000000013
1181,12,17,12,20,6,12,130.24249999999992,26048.5,56.015689675562754,14209.499999999989
1182,12,17,12,20,9,6,177.16249999999985,35432.5,55.505033794961456,14678.999999999996
1183,12,17,12,20,9,9,183.36874999999986,36673.75,66.8119276825546,17784.500000000015
1184,12,17,12,20,9,12,178.97124999999988,35794.25,54.47849737149537,14922.750000000002
1185,12,17,12,20,12,6,187.57499999999985,37515.0,60.49053053699887,15914.000000000013
1186,12,17,12,20,12,9,193.78124999999986,38756.25,71.11697366561458,18870.000000000007
1187,12,17,12,20,12,12,187.75874999999988,37551.75,60.64168723356524,16892.500000000033
1188,12,17,15,17,6,6,73.58499999999988,14717.0,82.13382983525167,18196.750000000007
1189,12,17,15,17,6,9,148.29999999999984,29660.0,63.70570977206052,14114.000000000007
1190,12,17,15,17,6,12,167.25249999999983,33450.5,68.70412908286183,15328.750000000011
1191,12,17,15,17,9,6,80.49999999999991,16100.0,78.43277223846917,17030.500000000007
1192,12,17,15,17,9,9,155.21499999999992,31043.0,59.62995371543056,12947.750000000016
1193,12,17,15,17,9,12,168.41749999999993,33683.5,70.96942513932994,15981.250000000015
1194,12,17,15,17,12,6,56.58874999999988,11317.75,72.64542380140813,20353.250000000007
1195,12,17,15,17,12,9,130.42874999999984,26085.75,56.394834402965834,12587.749999999998
1196,12,17,15,17,12,12,144.75624999999988,28951.25,65.49231381576827,15220.250000000011
1197,12,17,15,20,6,6,67.71874999999994,13543.75,70.98577477520341,14920.500000000004
1198,12,17,15,20,6,9,62.29374999999996,12458.75,68.1954498448811,16486.250000000007
1199,12,17,15,20,6,12,55.319999999999936,11064.0,75.51706308169598,18256.250000000007
1200,12,17,15,20,9,6,130.31749999999985,26063.5,83.59290953545234,17094.750000000004
1201,12,17,15,20,9,9,125.26749999999991,25053.5,79.5429162357808,19229.50000000001
1202,12,17,15,20,9,12,118.4187499999999,23683.75,86.86452947259566,20999.500000000004
1203,12,17,15,20,12,6,114.67124999999993,22934.25,63.941316782844346,13805.250000000015
1204,12,17,15,20,12,9,109.62124999999992,21924.25,61.21820062047573,14799.500000000007
1205,12,17,15,20,12,12,102.7724999999999,20554.5,69.73422957600833,16858.25000000002
1206,12,17,18,20,6,6,117.73124999999989,23546.25,53.419104688050766,11366.250000000004
1207,12,17,18,20,6,9,132.20374999999987,26440.75,60.92116085066389,12962.500000000011
1208,12,17,18,20,6,12,140.33749999999995,28067.5,53.984255669134114,11486.500000000013
1209,12,17,18,20,9,6,95.5287499999999,19105.75,50.15861825872402,10672.500000000005
1210,12,17,18,20,9,9,110.0012499999999,22000.25,57.66067442133716,12268.750000000018
1211,12,17,18,20,9,12,118.13499999999995,23627.0,50.72376923980732,10792.750000000004
1212,12,17,18,20,12,6,111.71249999999998,22342.5,49.200153627667284,13771.0
1213,12,17,18,20,12,9,126.18499999999995,25237.0,48.794766629241835,10647.750000000007
1214,12,17,18,20,12,12,135.81875000000002,27163.75,43.07783339463621,13468.499999999975
1215,15,17,6,8,6,6,167.8275,33565.5,30.219611134424362,8101.5
1216,15,17,6,8,6,9,134.21249999999995,26842.5,31.18175498636433,14578.249999999982
1217,15,17,6,8,6,12,164.96249999999998,32992.5,28.169670732214957,8458.999999999993
1218,15,17,6,8,9,6,187.22749999999996,37445.5,27.30087604470845,8133.749999999996
1219,15,17,6,8,9,9,173.23749999999993,34647.5,26.602252539134575,7936.2500000000255
1220,15,17,6,8,9,12,212.99374999999995,42598.75,24.693657261007083,8121.250000000004
1221,15,17,6,8,12,6,164.02874999999992,32805.75,34.54165953248707,10591.250000000025
1222,15,17,6,8,12,9,136.42374999999993,27284.75,33.05539496290984,10148.749999999985
1223,15,17,6,8,12,12,176.17999999999995,35236.0,30.611942619733522,10333.749999999993
1224,15,17,6,11,6,6,147.82374999999996,29564.75,25.114494651198694,10981.249999999996
1225,15,17,6,11,6,9,141.88624999999996,28377.25,24.391459825323317,12720.999999999985
1226,15,17,6,11,6,12,160.58499999999998,32117.0,28.796829333097158,16257.249999999993
1227,15,17,6,11,9,6,178.6325,35726.5,26.613580742959453,9107.500000000004
1228,15,17,6,11,9,9,161.94499999999996,32389.0,25.484851333145325,10167.500000000004
1229,15,17,6,11,9,12,173.26874999999998,34653.75,24.536838281430594,9287.5
1230,15,17,6,11,12,6,201.0775,40215.5,28.880191195317074,10422.499999999985
1231,15,17,6,11,12,9,189.57124999999994,37914.25,25.075573912783305,10472.500000000025
1232,15,17,6,11,12,12,205.39499999999995,41079.0,25.01337529504326,9934.999999999985
1233,15,17,6,14,6,6,199.96624999999997,39993.25,29.26349579527981,9708.749999999982
1234,15,17,6,14,6,9,174.85999999999996,34972.0,22.871328966828667,7036.25
1235,15,17,6,14,6,12,189.35624999999996,37871.25,23.342820903860883,15459.249999999949
1236,15,17,6,14,9,6,203.50874999999996,40701.75,25.80110692001269,9148.749999999989
1237,15,17,6,14,9,9,192.52749999999997,38505.5,24.083052276559894,14852.500000000022
1238,15,17,6,14,9,12,203.83999999999997,40768.0,22.964113981786387,14852.499999999993
1239,15,17,6,14,12,6,183.47874999999993,36695.75,33.40331675964107,11017.750000000015
1240,15,17,6,14,12,9,181.8725,36374.5,29.67213897107951,18652.5
1241,15,17,6,14,12,12,193.18499999999997,38637.0,28.318429562603427,18652.499999999956
1242,15,17,6,17,6,6,263.92999999999995,52786.0,25.808512698054127,9997.249999999985
1243,15,17,6,17,6,9,298.00374999999997,59600.75,18.606483237533894,7971.249999999985
1244,15,17,6,17,6,12,317.50875,63501.75,17.74070618744177,14024.250000000022
1245,15,17,6,17,9,6,241.63499999999996,48327.0,29.27788186872261,11915.000000000011
1246,15,17,6,17,9,9,273.70874999999995,54741.75,25.4607851343434,11406.750000000007
1247,15,17,6,17,9,12,293.21374999999995,58642.75,23.168457555663647,10840.000000000007
1248,15,17,6,17,12,6,254.1362499999999,50827.25,26.976756405288345,10268.499999999967
1249,15,17,6,17,12,9,287.9599999999999,57592.0,19.741590824798166,13839.25
1250,15,17,6,17,12,12,307.4649999999999,61493.0,19.899403343718784,14657.999999999949
1251,15,17,6,20,6,6,258.82124999999996,51764.25,21.830828156331698,9988.74999999997
1252,15,17,6,20,6,9,269.69624999999996,53939.25,21.224410051694694,10048.749999999985
1253,15,17,6,20,6,12,292.24749999999995,58449.5,19.76495671208496,9548.500000000022
1254,15,17,6,20,9,6,215.91249999999997,43182.5,25.200405417856853,11623.75000000003
1255,15,17,6,20,9,9,226.78750000000002,45357.5,24.486406337596517,11683.750000000015
1256,15,17,6,20,9,12,248.21374999999995,49642.75,22.97338242921927,11183.500000000022
1257,15,17,6,20,12,6,237.48749999999995,47497.5,23.493782161234908,10957.499999999964
1258,15,17,6,20,12,9,251.61249999999993,50322.5,21.495956873315443,10367.500000000044
1259,15,17,6,20,12,12,274.1637499999999,54832.75,20.057424535013723,9867.250000000007
1260,15,17,9,11,6,6,33.44124999999997,6688.25,43.43337616764698,17575.750000000015
1261,15,17,9,11,6,9,50.85999999999995,10172.0,41.24660100998568,18050.750000000022
1262,15,17,9,11,6,12,62.27874999999994,12455.75,36.72544421394419,16286.999999999978
1263,15,17,9,11,9,6,69.10249999999995,13820.5,35.77863290347453,16015.50000000004
1264,15,17,9,11,9,9,79.39499999999992,15879.0,31.026119189538637,13559.500000000004
1265,15,17,9,11,9,12,90.81374999999993,18162.75,29.41564966074712,13027.749999999985
1266,15,17,9,11,12,6,57.263749999999916,11452.75,40.09073914370968,18711.250000000076
1267,15,17,9,11,12,9,74.68249999999989,14936.5,36.857560857096026,17446.25
1268,15,17,9,11,12,12,86.7262499999999,17345.25,33.1991586887149,16021.250000000065
1269,15,17,9,14,6,6,109.37499999999993,21875.0,28.365547382352013,9216.249999999989
1270,15,17,9,14,6,9,132.75499999999997,26551.0,24.087300035201732,7698.000000000029
1271,15,17,9,14,6,12,134.40499999999997,26881.0,30.02325330402969,15300.000000000058
1272,15,17,9,14,9,6,141.3324999999999,28266.5,26.81155051844707,8895.000000000004
1273,15,17,9,14,9,9,170.0874999999999,34017.5,22.662520221772002,10821.750000000022
1274,15,17,9,14,9,12,158.26624999999993,31653.25,32.00269275900274,17113.999999999985
1275,15,17,9,14,12,6,157.2412499999999,31448.25,26.29238795352145,8869.999999999978
1276,15,17,9,14,12,9,186.04499999999987,37209.0,21.4466263405511,7339.249999999993
1277,15,17,9,14,12,12,174.2237499999999,34844.75,22.901355428809275,12106.000000000022
1278,15,17,9,17,6,6,145.65374999999995,29130.75,32.64583829719644,16441.75
1279,15,17,9,17,6,9,141.2849999999999,28257.0,31.302980109405294,16866.750000000022
1280,15,17,9,17,6,12,145.5349999999999,29107.0,34.486275009682785,17585.50000000003
1281,15,17,9,17,9,6,171.11999999999992,34224.0,32.641695222340374,10359.249999999993
1282,15,17,9,17,9,9,167.54999999999993,33510.0,26.158493072604198,14571.000000000036
1283,15,17,9,17,9,12,176.5012499999999,35300.25,28.44948691469676,15289.750000000022
1284,15,17,9,17,12,6,151.9024999999999,30380.5,30.19075113795364,17045.99999999997
1285,15,17,9,17,12,9,153.8324999999999,30766.5,28.533864671969212,17471.000000000036
1286,15,17,9,17,12,12,162.5874999999999,32517.5,30.98738511597004,18189.749999999993
1287,15,17,9,20,6,6,265.23625000000004,53047.25,17.538671957773854,13656.749999999985
1288,15,17,9,20,6,9,269.0762499999999,53815.25,18.641576293296538,14361.750000000036
1289,15,17,9,20,6,12,288.5987499999999,57719.75,16.86667361210584,12951.749999999956
1290,15,17,9,20,9,6,234.33499999999995,46867.0,26.3190131441941,21484.999999999905
1291,15,17,9,20,9,9,242.92499999999987,48585.0,24.925947129984557,20027.500000000007
