,period_me1,period_me2,period_sig,period_band,return,pnl,drawdown (%),drawdown (abs)
1808,16,8,18,10,116.77999999999984,23356.0,46.52030538460962,15553.249999999989
1809,16,8,18,12,61.27874999999986,12255.75,43.87810629421367,16932.999999999996
1810,16,8,18,14,1714.5900000000001,342918.0,26.152941534281627,12898.50000000003
1811,16,8,18,16,205.89374999999995,41178.75,22.212763322859715,10763.249999999985
1812,16,8,18,18,227.27374999999998,45454.75,35.714855519351,14550.499999999993
1813,16,10,6,6,171.8662499999999,34373.25,19.663611732133095,6640.500000000011
1814,16,10,6,8,75.7299999999999,15146.0,38.889681068491846,16364.0
1815,16,10,6,10,267.3999999999999,53480.0,30.46476729707004,14312.500000000011
1816,16,10,6,12,216.23499999999987,43247.0,25.094430135671995,13469.999999999993
1817,16,10,6,14,1874.15875,374831.75,19.85435202951481,6699.999999999993
1818,16,10,6,16,306.3474999999999,61269.5,18.70396704199668,12462.500000000015
1819,16,10,6,18,308.70749999999987,61741.5,27.080394922425942,16319.999999999978
1820,16,10,8,6,144.68999999999994,28938.0,20.263651759967058,6640.5
1821,16,10,8,8,26.149999999999856,5230.0,59.15061159699961,19004.49999999999
1822,16,10,8,10,173.04999999999987,34610.0,35.890236119974475,14060.000000000011
1823,16,10,8,12,163.69249999999985,32738.5,27.141459000349187,13796.750000000007
1824,16,10,8,14,1804.54875,360909.75,19.459632154863833,6700.0
1825,16,10,8,16,256.91999999999996,51384.0,21.10463836344848,12462.499999999985
1826,16,10,8,18,274.0824999999999,54816.5,29.349980363324168,16067.500000000022
1827,16,10,10,6,153.87499999999997,30775.0,19.442390882673724,6640.500000000004
1828,16,10,10,8,0.4674999999998727,93.5,69.83400527399954,21781.75
1829,16,10,10,10,120.48374999999984,24096.75,47.30307177615576,15553.250000000011
1830,16,10,10,12,106.93999999999986,21388.0,36.860066331056395,16309.750000000033
1831,16,10,10,14,1745.42125,349084.25,21.99513744632094,11805.999999999985
1832,16,10,10,16,241.7249999999999,48345.0,20.501435193356333,11035.000000000022
1833,16,10,10,18,257.3324999999999,51466.5,30.72805026133783,14550.5
1834,16,10,12,6,153.75,30750.0,19.459853245795752,5542.750000000004
1835,16,10,12,8,14.279999999999873,2856.0,60.4451768527143,18981.750000000007
1836,16,10,12,10,122.58999999999985,24518.0,45.62274500601334,15553.249999999993
1837,16,10,12,12,76.49249999999986,15298.5,36.24520637086741,14342.500000000007
1838,16,10,12,14,1724.93,344986.0,27.577199497338373,14648.249999999942
1839,16,10,12,16,211.48374999999996,42296.75,21.477959810827514,10763.249999999978
1840,16,10,12,18,235.95875,47191.75,34.48925655095581,14550.500000000007
1841,16,10,14,6,151.12499999999994,30225.0,19.896439083925607,5542.749999999989
1842,16,10,14,8,25.6324999999999,5126.5,53.82873675272807,17116.999999999967
1843,16,10,14,10,118.84499999999984,23769.0,46.74400607094288,15553.249999999989
1844,16,10,14,12,72.49749999999986,14499.5,37.41103001545055,14467.500000000018
1845,16,10,14,14,1731.0587500000001,346211.75,23.686170493914307,12323.499999999993
1846,16,10,14,16,213.73749999999993,42747.5,20.451816537559324,10091.999999999985
1847,16,10,14,18,218.08874999999995,43617.75,34.95132804477459,14550.500000000011
1848,16,10,16,6,172.64999999999998,34530.0,18.965133784985984,5542.750000000004
1849,16,10,16,8,40.93124999999989,8186.25,46.78026892370492,15586.250000000004
1850,16,10,16,10,122.89874999999985,24579.75,46.674610912505,16157.000000000004
1851,16,10,16,12,79.22124999999986,15844.25,37.86342963714299,14465.250000000022
1852,16,10,16,14,1745.0524999999998,349010.5,21.768433147901586,9851.249999999978
1853,16,10,16,16,193.58624999999995,38717.25,21.47553891005043,10092.0
1854,16,10,16,18,206.87124999999992,41374.25,34.783596093852715,14550.500000000004
1855,16,10,18,6,175.79749999999996,35159.5,18.576254117449594,6640.499999999996
1856,16,10,18,8,30.431249999999892,6086.25,47.85755956767379,15586.249999999978
1857,16,10,18,10,99.39874999999984,19879.75,47.694181026530394,16156.999999999996
1858,16,10,18,12,49.846249999999856,9969.25,41.88315371525802,15690.999999999985
1859,16,10,18,14,1719.3024999999998,343860.5,22.225906277630422,11060.500000000015
1860,16,10,18,16,152.08624999999992,30417.25,23.520547650313148,10925.999999999978
1861,16,10,18,18,173.62124999999992,34724.25,34.98431169830371,14550.5
1862,16,12,6,6,151.08499999999992,30217.0,20.019294252423066,6640.499999999993
1863,16,12,6,8,54.35874999999988,10871.75,47.293587322094375,16839.0
1864,16,12,6,10,184.9862499999999,36997.25,33.84750567234606,14060.000000000011
1865,16,12,6,12,160.82124999999985,32164.25,26.227279942852604,13217.499999999978
1866,16,12,6,14,1801.0825,360216.5,20.056427411448603,6699.999999999989
1867,16,12,6,16,245.37249999999992,49074.5,20.397808411998906,12462.499999999993
1868,16,12,6,18,249.7324999999999,49946.5,28.702471440437993,16067.499999999985
1869,16,12,8,6,151.375,30275.0,19.442390882673724,6640.500000000004
1870,16,12,8,8,-0.9775000000001182,-195.5,71.35689266849953,22256.750000000004
1871,16,12,8,10,130.23374999999987,26046.75,47.30307177615576,15553.250000000011
1872,16,12,8,12,116.68999999999986,23338.0,36.860066331056395,16309.750000000033
1873,16,12,8,14,1755.54625,351109.25,21.85540889232513,11730.999999999964
1874,16,12,8,16,251.8499999999999,50370.0,20.36209603254963,10960.000000000007
1875,16,12,8,18,258.5824999999999,51716.5,30.56667191849168,14550.500000000015
1876,16,12,10,6,153.75,30750.0,19.459853245795752,5542.750000000004
1877,16,12,10,8,14.279999999999873,2856.0,60.4451768527143,18981.750000000007
1878,16,12,10,10,122.58999999999985,24518.0,45.62274500601334,15553.249999999993
1879,16,12,10,12,76.49249999999986,15298.5,36.24520637086741,14342.500000000007
1880,16,12,10,14,1724.93,344986.0,27.577199497338373,14648.249999999942
1881,16,12,10,16,211.48374999999996,42296.75,21.477959810827514,10763.249999999978
1882,16,12,10,18,235.95875,47191.75,34.48925655095581,14550.500000000007
1883,16,12,12,6,165.80999999999997,33162.0,19.896439083925607,5542.749999999989
1884,16,12,12,8,33.2862499999999,6657.25,49.01490612912355,15586.249999999973
1885,16,12,12,10,125.18374999999986,25036.75,47.21059513634741,16157.000000000007
1886,16,12,12,12,67.93249999999985,13586.5,45.369042653039934,17401.750000000004
1887,16,12,12,14,1725.6187499999999,345123.75,24.55279282616412,11930.999999999985
1888,16,12,12,16,213.67249999999993,42734.5,21.479081201015205,10092.000000000015
1889,16,12,12,18,230.74249999999995,46148.5,36.15412807563532,14550.499999999993
1890,16,12,14,6,174.89999999999998,34980.0,18.677880051472805,6640.499999999996
1891,16,12,14,8,30.431249999999892,6086.25,47.85755956767379,15586.249999999978
1892,16,12,14,10,103.27374999999985,20654.75,46.674610912505,16156.999999999978
1893,16,12,14,12,42.22124999999984,8444.25,47.02679710761389,17966.00000000003
1894,16,12,14,14,1720.4275,344085.5,22.130294723784058,11060.500000000051
1895,16,12,14,16,156.4612499999999,31292.25,23.0905786381503,10925.999999999985
1896,16,12,14,18,181.49624999999995,36299.25,33.71566276227219,14550.499999999993
1897,16,12,16,6,165.17249999999996,33034.5,19.93910099439984,7023.0
1898,16,12,16,8,29.823749999999905,5964.75,48.03676821845195,15586.249999999993
1899,16,12,16,10,61.39624999999987,12279.25,51.261137716382265,17849.000000000015
1900,16,12,16,12,48.23374999999988,9646.75,44.28390449894431,17041.00000000005
1901,16,12,16,14,1720.5649999999998,344113.0,22.118124643796353,11060.500000000015
1902,16,12,16,16,141.22374999999994,28244.75,23.398400274116344,10926.000000000015
1903,16,12,16,18,163.63374999999996,32726.75,34.78151742601711,14550.499999999989
1904,16,12,18,6,162.42249999999999,32484.5,20.638537015097675,5095.500000000004
1905,16,12,18,8,21.573749999999905,4314.75,48.03676821845195,15586.249999999993
1906,16,12,18,10,79.40249999999989,15880.5,50.22521726217837,17757.00000000001
1907,16,12,18,12,50.01624999999991,10003.25,45.1626693490083,17959.500000000015
1908,16,12,18,14,154.56499999999988,30913.0,22.191346568622563,11060.500000000007
1909,16,12,18,16,169.38249999999994,33876.5,20.429796914252076,9901.249999999985
1910,16,12,18,18,183.16749999999993,36633.5,33.744984809480734,14550.500000000004
1911,16,14,6,6,144.68999999999994,28938.0,20.263651759967058,6640.5
1912,16,14,6,8,23.27499999999986,4655.0,60.228497179438456,19004.499999999993
1913,16,14,6,10,169.29999999999984,33860.0,35.98208573256558,14060.000000000004
1914,16,14,6,12,158.44249999999985,31688.5,27.356727523286,13796.750000000007
1915,16,14,6,14,1792.42375,358484.75,19.673912245542162,6699.999999999989
1916,16,14,6,16,246.4199999999999,49284.0,21.239518712932103,12462.500000000058
1917,16,14,6,18,251.20749999999992,50241.5,29.552414497098557,16067.499999999985
1918,16,14,8,6,150.12499999999997,30025.0,19.442390882673724,6640.500000000004
1919,16,14,8,8,14.779999999999873,2956.0,60.25330719846364,18981.750000000004
1920,16,14,8,10,134.79624999999987,26959.25,46.857723883407395,15553.249999999996
1921,16,14,8,12,107.94874999999988,21589.75,33.37619044848713,14342.500000000011
1922,16,14,8,14,1748.93,349786.0,21.715278959299944,11806.0
1923,16,14,8,16,243.73374999999996,48746.75,20.72326620201006,10763.25
1924,16,14,8,18,262.34124999999995,52468.25,32.00373913999779,14550.499999999996
1925,16,14,10,6,151.12499999999994,30225.0,19.896439083925607,5542.749999999989
1926,16,14,10,8,25.6324999999999,5126.5,53.82873675272807,17116.999999999967
1927,16,14,10,10,118.84499999999984,23769.0,46.74400607094288,15553.249999999989
1928,16,14,10,12,72.49749999999986,14499.5,37.41103001545055,14467.500000000018
1929,16,14,10,14,1729.8087500000001,345961.75,23.80513152366564,12323.500000000036
1930,16,14,10,16,212.48749999999995,42497.5,20.560147905939168,10092.0
1931,16,14,10,18,216.83874999999992,43367.75,35.170984330716735,14550.499999999989
1932,16,14,12,6,174.89999999999998,34980.0,18.677880051472805,6640.499999999996
1933,16,14,12,8,30.431249999999892,6086.25,47.85755956767379,15586.249999999978
1934,16,14,12,10,103.27374999999985,20654.75,46.674610912505,16156.999999999978
1935,16,14,12,12,42.22124999999984,8444.25,47.02679710761389,17966.00000000003
1936,16,14,12,14,1719.1775,343835.5,22.246022647277776,11060.500000000036
1937,16,14,12,16,155.21124999999992,31042.25,23.21815631773545,10925.999999999942
1938,16,14,12,18,180.24624999999992,36049.25,33.92001678458616,14550.500000000004
1939,16,14,14,6,171.51374999999996,34302.75,19.240832317365516,7022.999999999996
1940,16,14,14,8,29.823749999999905,5964.75,48.03676821845195,15586.249999999993
1941,16,14,14,10,70.77124999999987,14154.25,49.12746664453346,17756.999999999996
1942,16,14,14,12,61.199999999999875,12240.0,41.47792963282997,17041.000000000025
1943,16,14,14,14,1734.03125,346806.25,20.983783835058933,11060.49999999997
1944,16,14,14,16,157.43999999999994,31488.0,21.004580075406665,10375.999999999935
1945,16,14,14,18,175.13374999999996,35026.75,33.38495778267256,14550.499999999989
1946,16,14,16,6,175.63874999999996,35127.75,20.638537015097675,5095.500000000004
1947,16,14,16,8,23.323749999999905,4664.75,46.844702148053855,14905.749999999978
1948,16,14,16,10,78.52749999999989,15705.5,50.99691985152109,17757.000000000015
1949,16,14,16,12,55.48249999999991,11096.5,44.98821264147923,18224.500000000025
1950,16,14,16,14,160.0312499999999,32006.25,20.944286762126442,9851.249999999978
1951,16,14,16,16,173.3487499999999,34669.75,21.51586705659184,10888.750000000036
1952,16,14,16,18,182.41749999999993,36483.5,33.91013540282925,14550.499999999975
1953,16,14,18,6,164.85374999999993,32970.75,21.45590358133034,7022.999999999996
1954,16,14,18,8,30.688749999999914,6137.75,43.15427423094761,13958.250000000007
1955,16,14,18,10,78.27499999999989,15655.0,49.93927834360263,16756.99999999999
1956,16,14,18,12,49.65499999999991,9931.0,44.59659754194049,17000.00000000002
1957,16,14,18,14,158.5549999999999,31711.0,21.182864484499156,9851.249999999956
1958,16,14,18,16,156.43124999999992,31286.25,24.426805957333695,11948.249999999993
1959,16,14,18,18,151.16749999999996,30233.5,36.45919466786941,14550.500000000007
1960,16,16,6,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1961,16,16,6,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1962,16,16,6,10,354.74875,70949.75,33.95244125510059,18097.499999999956
1963,16,16,6,12,318.28125,63656.25,34.88456144916221,18097.500000000007
1964,16,16,6,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
1965,16,16,6,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
1966,16,16,6,18,1968.2825,393656.5,29.255577109602328,18097.5
1967,16,16,8,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1968,16,16,8,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1969,16,16,8,10,354.74875,70949.75,33.95244125510059,18097.499999999956
1970,16,16,8,12,318.28125,63656.25,34.88456144916221,18097.500000000007
1971,16,16,8,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
1972,16,16,8,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
1973,16,16,8,18,1968.2825,393656.5,29.255577109602328,18097.5
1974,16,16,10,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1975,16,16,10,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1976,16,16,10,10,354.74875,70949.75,33.95244125510059,18097.499999999956
1977,16,16,10,12,318.28125,63656.25,34.88456144916221,18097.500000000007
1978,16,16,10,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
1979,16,16,10,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
1980,16,16,10,18,1968.2825,393656.5,29.255577109602328,18097.5
1981,16,16,12,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1982,16,16,12,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1983,16,16,12,10,354.74875,70949.75,33.95244125510059,18097.499999999956
1984,16,16,12,12,318.28125,63656.25,34.88456144916221,18097.500000000007
1985,16,16,12,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
1986,16,16,12,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
1987,16,16,12,18,1968.2825,393656.5,29.255577109602328,18097.5
1988,16,16,14,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1989,16,16,14,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1990,16,16,14,10,354.74875,70949.75,33.95244125510059,18097.499999999956
1991,16,16,14,12,318.28125,63656.25,34.88456144916221,18097.500000000007
1992,16,16,14,14,1914.9762500000002,382995.25,33.52739297772714,18097.5
1993,16,16,14,16,1999.0825,399816.5,29.51260778278329,18097.499999999956
1994,16,16,14,18,1965.0324999999998,393006.5,29.566247345205028,18097.5
1995,16,16,16,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1996,16,16,16,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1997,16,16,16,10,352.87375000000003,70574.75,34.19299985829671,18097.500000000044
1998,16,16,16,12,316.40624999999994,63281.25,35.13855921713678,18097.499999999978
1999,16,16,16,14,1910.47625,382095.25,34.095886733266454,18097.500000000007
2000,16,16,16,16,1994.5825,398916.5,29.9522105219604,18097.500000000015
2001,16,16,16,18,1960.5325,392106.5,30.007461449179225,18097.500000000022
2002,16,16,18,6,315.23375,63046.75,21.88363484698404,6296.250000000011
2003,16,16,18,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
2004,16,16,18,10,355.49875000000003,71099.75,33.85083002104277,18097.500000000015
2005,16,16,18,12,319.03124999999994,63806.25,34.77730323367907,18097.499999999993
2006,16,16,18,14,1913.1012500000002,382620.25,33.755648090723845,18097.5
2007,16,16,18,16,1997.2075,399441.5,29.68932636111964,18097.5
2008,16,16,18,18,1963.1575000000003,392631.5,29.743610814364356,18097.499999999978
2009,16,18,6,6,213.17249999999999,42634.5,28.945872947967246,11333.249999999993
2010,16,18,6,8,82.06374999999993,16412.75,49.0295947611482,16509.00000000002
2011,16,18,6,10,165.63624999999993,33127.25,43.85972139666548,18631.500000000036
2012,16,18,6,12,129.79624999999996,25959.25,38.51014866855799,15814.000000000004
2013,16,18,6,14,149.82874999999993,29965.75,31.516067255828666,13453.500000000007
2014,16,18,6,16,187.71625000000003,37543.25,23.850512466795113,10460.000000000007
2015,16,18,6,18,197.26500000000001,39453.0,38.10951101311467,16592.499999999975
2016,16,18,8,6,213.93499999999997,42787.0,28.601289809681063,10433.249999999982
2017,16,18,8,8,61.40999999999993,12282.0,51.94531409782422,16509.000000000044
2018,16,18,8,10,170.48499999999993,34097.0,41.01915584220068,17028.999999999996
2019,16,18,8,12,131.92374999999993,26384.75,34.442787503602815,13742.500000000033
2020,16,18,8,14,155.20624999999993,31041.25,27.433073524181484,11377.249999999989
2021,16,18,8,16,172.8375,34567.5,24.594634799424796,12400.000000000015
2022,16,18,8,18,178.60749999999996,35721.5,39.49278811824629,16592.500000000007
2023,16,18,10,6,217.11624999999995,43423.25,28.654312256682417,10433.249999999985
2024,16,18,10,8,102.77874999999995,20555.75,39.175288249485696,13233.999999999993
2025,16,18,10,10,208.75999999999993,41752.0,34.40515022443379,15004.000000000018
2026,16,18,10,12,160.45499999999996,32091.0,27.678371068513858,11717.500000000015
2027,16,18,10,14,176.86249999999993,35372.5,24.937668158977708,11377.250000000007
2028,16,18,10,16,198.61249999999998,39722.5,23.747762922412853,5639.499999999993
2029,16,18,10,18,203.25749999999996,40651.5,32.75509286324593,14567.499999999993
2030,16,18,12,6,240.62499999999994,48125.0,28.634987264836738,13097.500000000022
2031,16,18,12,8,93.04874999999991,18609.75,46.742109420613424,17012.374999999993
2032,16,18,12,10,192.12249999999992,38424.5,36.048492077601075,15715.249999999996
2033,16,18,12,12,129.2462499999999,25849.25,37.85879427674055,17357.5
2034,16,18,12,14,182.37874999999985,36475.75,25.657520113209014,11377.249999999978
2035,16,18,12,16,201.79125,40358.25,21.287241526221393,10742.499999999993
2036,16,18,12,18,211.56124999999992,42312.25,33.725748946612924,14567.5
2037,16,18,14,6,239.89625,47979.25,27.234967223426544,13097.5
2038,16,18,14,8,123.21374999999995,24642.75,40.77139690242954,17012.37499999997
2039,16,18,14,10,236.74374999999995,47348.75,33.32999418033333,17467.74999999997
2040,16,18,14,12,177.97624999999994,35595.25,28.306822729091618,14147.749999999985
2041,16,18,14,14,214.8737499999999,42974.75,28.425314256448864,10961.725000000035
2042,16,18,14,16,245.57999999999996,49116.0,29.819422729659124,12921.725000000017
2043,16,18,14,18,259.36625,51873.25,32.25455803152328,16319.999999999993
2044,16,18,16,6,246.39625,49279.25,27.03818582495107,13097.5
2045,16,18,16,8,129.55624999999992,25911.25,40.77139690242954,17012.37499999997
2046,16,18,16,10,252.24374999999992,50448.75,32.77651120680756,17467.750000000007
2047,16,18,16,12,195.9762499999999,39195.25,27.54356079042149,14147.750000000015
2048,16,18,16,14,228.09124999999986,45618.25,27.439812757755384,10961.725000000017
2049,16,18,16,16,258.7974999999999,51759.5,28.895864663755855,12921.724999999995
2050,16,18,16,18,267.95874999999995,53591.75,31.395181070552564,16320.0
2051,16,18,18,6,258.31624999999997,51663.25,25.866623218244385,13097.499999999985
2052,16,18,18,8,140.6712499999999,28134.25,40.14790822256444,17012.375000000015
2053,16,18,18,10,261.81749999999994,52363.5,32.372864079469224,17467.750000000022
2054,16,18,18,12,206.09249999999992,41218.5,27.135198895239537,14147.750000000015
2055,16,18,18,14,238.2074999999999,47641.5,23.762693948431412,6294.499999999993
2056,16,18,18,16,273.66374999999994,54732.75,23.844916677080942,10971.22500000002
2057,16,18,18,18,289.03124999999994,57806.25,29.542739220158566,16319.999999999993
2058,18,6,6,6,191.96624999999995,38393.25,18.578340852247468,5960.999999999993
2059,18,6,6,8,131.73874999999992,26347.75,36.323645072850816,20436.500000000015
2060,18,6,6,10,303.2224999999999,60644.5,26.982415358167195,15263.75
2061,18,6,6,12,270.5675,54113.5,23.453173201916883,15109.99999999997
2062,18,6,6,14,1959.83,391966.0,17.618503712164458,6015.749999999989
2063,18,6,6,16,1944.8687499999999,388973.75,17.109375720304996,9278.499999999985
2064,18,6,6,18,1927.21625,385443.25,24.70154195440356,16319.999999999985
2065,18,6,8,6,180.2962499999999,36059.25,21.614817478870748,6611.000000000011
2066,18,6,8,8,140.8387499999999,28167.75,31.82436028839269,18086.500000000065
2067,18,6,8,10,309.1974999999998,61839.5,27.69112523058005,6755.250000000004
2068,18,6,8,12,256.63874999999996,51327.75,22.30304438763652,4798.499999999996
2069,18,6,8,14,1933.46875,386693.75,16.5580283434232,4813.749999999989
2070,18,6,8,16,1947.5024999999998,389500.5,16.305173951436853,9278.500000000007
2071,18,6,8,18,1928.35,385670.0,23.844484867080133,16319.999999999956
2072,18,6,10,6,169.7099999999999,33942.0,20.019294252423066,6640.499999999993
2073,18,6,10,8,63.75999999999986,12752.0,42.27930099427542,16839.000000000015
2074,18,6,10,10,202.67999999999984,40536.0,35.435253793033915,14059.999999999993
2075,18,6,10,12,173.01499999999984,34603.0,27.86459294082924,13217.49999999997
2076,18,6,10,14,1828.0825,365616.5,20.056427411448603,6699.999999999989
2077,18,6,10,16,248.6224999999999,49724.5,20.18308507666335,12462.5
2078,18,6,10,18,245.48249999999987,49096.5,29.14501310550613,16067.5
2079,18,6,12,6,149.95999999999995,29992.0,20.15601523728584,6640.500000000011
2080,18,6,12,8,33.64999999999986,6730.0,53.68916051806579,16954.499999999967
2081,18,6,12,10,172.78999999999985,34558.0,35.959079283887476,14060.000000000015
2082,18,6,12,12,143.11249999999984,28622.5,28.125493713592615,13796.749999999978
2083,18,6,12,14,1792.2987500000002,358459.75,19.510632566740174,6699.999999999993
2084,18,6,12,16,242.16374999999994,48432.75,20.610926892194637,12462.49999999997
2085,18,6,12,18,254.88874999999993,50977.75,28.873584286875904,16067.499999999985
2086,18,6,14,6,146.25249999999994,29250.5,20.066177137158917,6640.5
2087,18,6,14,8,23.52499999999986,4705.0,60.07003866387778,18954.499999999978
2088,18,6,14,10,183.17499999999984,36635.0,38.44155844155845,14060.000000000018
2089,18,6,14,12,152.06499999999986,30413.0,30.19952010980368,15071.750000000015
2090,18,6,14,14,1785.17125,357034.25,20.126315157067857,6700.000000000004
2091,18,6,14,16,251.16749999999993,50233.5,21.520276979131555,12462.500000000022
2092,18,6,14,18,266.3324999999999,53266.5,30.199513199071493,16067.500000000015
2093,18,6,16,6,148.31624999999997,29663.25,20.52514449973727,6640.499999999996
2094,18,6,16,8,21.08874999999988,4217.75,61.01499887347518,18956.750000000022
2095,18,6,16,10,140.54999999999987,28110.0,47.99904330584125,15553.250000000015
2096,18,6,16,12,103.56499999999986,20713.0,39.108544852148505,17322.250000000015
2097,18,6,16,14,1737.2962499999999,347459.25,24.178691028450555,12743.499999999985
2098,18,6,16,16,234.8499999999999,46970.0,20.92181996926629,10959.999999999978
2099,18,6,16,18,249.33249999999992,49866.5,31.78873777923424,14550.500000000004
2100,18,6,18,6,144.24999999999997,28850.0,20.267207898732643,6640.499999999996
2101,18,6,18,8,12.022499999999885,2404.5,62.80270813327634,19456.749999999985
2102,18,6,18,10,131.35124999999988,26270.25,47.040543197181194,15553.250000000022
2103,18,6,18,12,109.8787499999999,21975.75,34.226231938167636,15355.000000000004
2104,18,6,18,14,1745.8674999999998,349173.5,23.522449410264244,12818.499999999956
2105,18,6,18,16,245.67124999999996,49134.25,20.565868292077077,10763.250000000015
2106,18,6,18,18,264.27124999999995,52854.25,31.310925093068793,14550.500000000025
2107,18,8,6,6,180.2962499999999,36059.25,21.614817478870748,6611.000000000011
2108,18,8,6,8,140.8387499999999,28167.75,31.82436028839269,18086.500000000065
2109,18,8,6,10,309.1974999999998,61839.5,27.69112523058005,6755.250000000004
2110,18,8,6,12,256.63874999999996,51327.75,22.30304438763652,4798.499999999996
2111,18,8,6,14,1933.46875,386693.75,16.5580283434232,4813.749999999989
2112,18,8,6,16,1947.5024999999998,389500.5,16.305173951436853,9278.500000000007
2113,18,8,6,18,1928.35,385670.0,23.844484867080133,16319.999999999956
2114,18,8,8,6,151.33499999999995,30267.0,19.989163317830865,6640.5
2115,18,8,8,8,48.73374999999987,9746.75,48.83665286649608,16839.00000000002
2116,18,8,8,10,172.46999999999986,34494.0,34.835608632095386,14060.000000000015
2117,18,8,8,12,145.44624999999985,29089.25,27.170784853842022,13217.499999999993
2118,18,8,8,14,1792.3324999999998,358466.5,20.056427411448603,6699.999999999989
2119,18,8,8,16,239.74749999999986,47949.5,20.780444288816952,12462.500000000007
2120,18,8,8,18,244.10749999999987,48821.5,29.29112470262238,16067.499999999978
2121,18,8,10,6,145.43999999999994,29088.0,20.335012478755505,6640.500000000007
2122,18,8,10,8,8.274999999999856,1655.0,69.70431640996388,21994.499999999985
2123,18,8,10,10,171.67499999999984,34335.0,37.66912257200269,14060.000000000015
2124,18,8,10,12,153.81749999999985,30763.5,29.98890718346921,15071.750000000015
2125,18,8,10,14,1792.17375,358434.75,19.459632154863833,6700.0
2126,18,8,10,16,258.1699999999999,51634.0,21.10463836344848,12462.499999999985
2127,18,8,10,18,275.4574999999999,55091.5,29.349980363324168,16067.500000000022
2128,18,8,12,6,151.375,30275.0,19.442390882673724,6640.500000000004
2129,18,8,12,8,16.967499999999873,3393.5,59.253945480631266,18481.749999999985
2130,18,8,12,10,136.98374999999984,27396.75,47.30307177615576,15553.250000000011
2131,18,8,12,12,106.93999999999986,21388.0,36.860066331056395,16309.750000000033
2132,18,8,12,14,1746.6712499999999,349334.25,21.889108286749874,11805.999999999993
2133,18,8,12,16,242.97499999999994,48595.0,20.402880624196833,11034.999999999978
2134,18,8,12,18,258.5824999999999,51716.5,30.560252034654745,14550.49999999997
2135,18,8,14,6,148.12499999999997,29625.0,19.896439083925607,5542.749999999989
2136,18,8,14,8,11.904999999999877,2381.0,61.393351822952525,18981.750000000033
2137,18,8,14,10,129.08999999999986,25818.0,47.001450545465524,15553.249999999993
2138,18,8,14,12,74.49249999999986,14898.5,37.184913438291936,14342.500000000004
2139,18,8,14,14,1727.43,345486.0,24.057883482945133,12348.249999999949
2140,18,8,14,16,206.23375,41246.75,22.209211150774788,10763.25
2141,18,8,14,18,229.95874999999998,45991.75,36.01742638959367,14550.499999999978
2142,18,8,16,6,150.99999999999994,30200.0,19.896439083925607,5542.749999999989
2143,18,8,16,8,17.65499999999988,3531.0,58.71831674579268,18613.999999999978
2144,18,8,16,10,116.77999999999984,23356.0,46.52030538460962,15553.249999999989
2145,18,8,16,12,61.27874999999986,12255.75,43.87810629421367,16932.999999999996
2146,18,8,16,14,1714.5900000000001,342918.0,26.152941534281627,12898.50000000003
2147,18,8,16,16,205.89374999999995,41178.75,22.212763322859715,10763.249999999985
2148,18,8,16,18,227.27374999999998,45454.75,35.714855519351,14550.499999999993
2149,18,8,18,6,163.93499999999997,32787.0,20.149592845717642,5542.750000000011
2150,18,8,18,8,39.68124999999988,7936.25,47.119686800894875,15586.249999999982
2151,18,8,18,10,116.80874999999983,23361.75,48.32614238819141,16156.999999999996
2152,18,8,18,12,79.82749999999984,15965.5,38.69256774743122,14535.250000000018
2153,18,8,18,14,1738.26375,347652.75,22.079588497657845,9851.249999999993
2154,18,8,18,16,190.29749999999993,38059.5,21.770996812658712,10092.0
2155,18,8,18,18,196.24249999999992,39248.5,36.636598830438786,14550.499999999982
2156,18,10,6,6,169.7099999999999,33942.0,20.019294252423066,6640.499999999993
2157,18,10,6,8,63.75999999999986,12752.0,42.27930099427542,16839.000000000015
2158,18,10,6,10,202.67999999999984,40536.0,35.435253793033915,14059.999999999993
2159,18,10,6,12,173.01499999999984,34603.0,27.86459294082924,13217.49999999997
2160,18,10,6,14,1828.0825,365616.5,20.056427411448603,6699.999999999989
2161,18,10,6,16,248.6224999999999,49724.5,20.18308507666335,12462.5
2162,18,10,6,18,245.48249999999987,49096.5,29.14501310550613,16067.5
