,period_sma5,period_sma25,period_he,period_direc,return,pnl,drawdown (%),drawdown (abs)
892,9,12,20,14,2442.815,488563.0,50.24512950089064,55778.499999999825
893,9,12,20,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
894,9,12,20,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
895,9,12,20,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
896,9,14,6,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
897,9,14,6,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
898,9,14,6,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
899,9,14,6,12,2335.285,467057.0,47.06443979812213,51266.00000000005
900,9,14,6,14,2323.33,464666.0,50.46868920838571,55778.49999999994
901,9,14,6,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
902,9,14,6,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
903,9,14,6,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
904,9,14,8,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
905,9,14,8,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
906,9,14,8,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
907,9,14,8,12,2335.285,467057.0,47.06443979812213,51266.00000000005
908,9,14,8,14,2323.33,464666.0,50.46868920838571,55778.49999999994
909,9,14,8,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
910,9,14,8,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
911,9,14,8,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
912,9,14,10,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
913,9,14,10,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
914,9,14,10,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
915,9,14,10,12,2335.285,467057.0,47.06443979812213,51266.00000000005
916,9,14,10,14,2323.33,464666.0,50.46868920838571,55778.49999999994
917,9,14,10,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
918,9,14,10,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
919,9,14,10,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
920,9,14,12,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
921,9,14,12,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
922,9,14,12,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
923,9,14,12,12,2335.285,467057.0,47.06443979812213,51266.00000000005
924,9,14,12,14,2323.33,464666.0,50.46868920838571,55778.49999999994
925,9,14,12,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
926,9,14,12,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
927,9,14,12,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
928,9,14,14,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
929,9,14,14,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
930,9,14,14,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
931,9,14,14,12,2335.285,467057.0,47.06443979812213,51266.00000000005
932,9,14,14,14,2323.33,464666.0,50.46868920838571,55778.49999999994
933,9,14,14,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
934,9,14,14,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
935,9,14,14,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
936,9,14,16,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
937,9,14,16,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
938,9,14,16,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
939,9,14,16,12,2335.285,467057.0,47.06443979812213,51266.00000000005
940,9,14,16,14,2323.33,464666.0,50.46868920838571,55778.49999999994
941,9,14,16,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
942,9,14,16,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
943,9,14,16,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
944,9,14,18,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
945,9,14,18,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
946,9,14,18,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
947,9,14,18,12,2335.285,467057.0,47.06443979812213,51266.00000000005
948,9,14,18,14,2323.33,464666.0,50.46868920838571,55778.49999999994
949,9,14,18,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
950,9,14,18,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
951,9,14,18,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
952,9,14,20,6,2232.82375,446564.75,48.70454100655881,48527.500000000015
953,9,14,20,8,2305.83125,461166.25,47.86363143203763,48527.49999999995
954,9,14,20,10,2331.0025,466200.5,45.881730037393694,48527.499999999905
955,9,14,20,12,2335.285,467057.0,47.06443979812213,51266.00000000005
956,9,14,20,14,2323.33,464666.0,50.46868920838571,55778.49999999994
957,9,14,20,16,2276.79375,455358.75,54.01504385572037,55778.49999999978
958,9,14,20,18,2302.5775000000003,460515.5,51.67187753306003,55778.49999999996
959,9,14,20,20,2262.7475,452549.5,52.71447135262844,55778.49999999996
960,9,16,6,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
961,9,16,6,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
962,9,16,6,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
963,9,16,6,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
964,9,16,6,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
965,9,16,6,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
966,9,16,6,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
967,9,16,6,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
968,9,16,8,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
969,9,16,8,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
970,9,16,8,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
971,9,16,8,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
972,9,16,8,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
973,9,16,8,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
974,9,16,8,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
975,9,16,8,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
976,9,16,10,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
977,9,16,10,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
978,9,16,10,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
979,9,16,10,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
980,9,16,10,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
981,9,16,10,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
982,9,16,10,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
983,9,16,10,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
984,9,16,12,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
985,9,16,12,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
986,9,16,12,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
987,9,16,12,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
988,9,16,12,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
989,9,16,12,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
990,9,16,12,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
991,9,16,12,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
992,9,16,14,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
993,9,16,14,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
994,9,16,14,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
995,9,16,14,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
996,9,16,14,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
997,9,16,14,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
998,9,16,14,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
999,9,16,14,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
1000,9,16,16,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
1001,9,16,16,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
1002,9,16,16,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
1003,9,16,16,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
1004,9,16,16,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
1005,9,16,16,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
1006,9,16,16,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
1007,9,16,16,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
1008,9,16,18,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
1009,9,16,18,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
1010,9,16,18,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
1011,9,16,18,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
1012,9,16,18,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
1013,9,16,18,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
1014,9,16,18,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
1015,9,16,18,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
1016,9,16,20,6,2129.5875,425917.5,47.07717008267788,48527.49999999981
1017,9,16,20,8,2207.68625,441537.25,46.858743014399664,48527.49999999999
1018,9,16,20,10,2251.72125,450344.25,45.77601799817469,48527.50000000009
1019,9,16,20,12,2277.3475000000003,455469.5,45.865251922943564,51265.99999999996
1020,9,16,20,14,2237.39125,447478.25,48.96329848401056,55778.499999999825
1021,9,16,20,16,2182.1237499999997,436424.75,52.40788676284743,55778.50000000005
1022,9,16,20,18,2214.9075,442981.5,50.19923187169964,55778.49999999993
1023,9,16,20,20,2172.50125,434500.25,51.54593445690717,55778.50000000001
1024,9,18,6,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1025,9,18,6,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1026,9,18,6,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1027,9,18,6,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1028,9,18,6,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1029,9,18,6,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1030,9,18,6,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1031,9,18,6,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1032,9,18,8,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1033,9,18,8,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1034,9,18,8,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1035,9,18,8,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1036,9,18,8,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1037,9,18,8,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1038,9,18,8,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1039,9,18,8,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1040,9,18,10,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1041,9,18,10,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1042,9,18,10,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1043,9,18,10,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1044,9,18,10,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1045,9,18,10,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1046,9,18,10,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1047,9,18,10,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1048,9,18,12,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1049,9,18,12,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1050,9,18,12,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1051,9,18,12,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1052,9,18,12,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1053,9,18,12,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1054,9,18,12,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1055,9,18,12,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1056,9,18,14,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1057,9,18,14,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1058,9,18,14,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1059,9,18,14,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1060,9,18,14,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1061,9,18,14,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1062,9,18,14,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1063,9,18,14,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1064,9,18,16,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1065,9,18,16,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1066,9,18,16,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1067,9,18,16,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1068,9,18,16,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1069,9,18,16,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1070,9,18,16,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1071,9,18,16,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1072,9,18,18,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1073,9,18,18,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1074,9,18,18,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1075,9,18,18,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1076,9,18,18,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1077,9,18,18,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1078,9,18,18,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1079,9,18,18,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1080,9,18,20,6,2129.15875,425831.75,47.376599968335555,48626.749999999876
1081,9,18,20,8,2188.97625,437795.25,45.61298598359868,48626.749999999876
1082,9,18,20,10,2208.4500000000003,441690.0,45.01644256234954,48527.49999999986
1083,9,18,20,12,2214.1087500000003,442821.75,45.93110245038747,51265.99999999999
1084,9,18,20,14,2173.4649999999997,434693.0,49.15108991375416,55778.50000000001
1085,9,18,20,16,2149.15375,429830.75,52.34481124439574,55778.499999999956
1086,9,18,20,18,2176.94875,435389.75,50.085078680943695,55778.50000000003
1087,9,18,20,20,2139.82125,427964.25,51.42558164191967,55778.49999999995
1088,9,20,6,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1089,9,20,6,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1090,9,20,6,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1091,9,20,6,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1092,9,20,6,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1093,9,20,6,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1094,9,20,6,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1095,9,20,6,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1096,9,20,8,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1097,9,20,8,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1098,9,20,8,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1099,9,20,8,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1100,9,20,8,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1101,9,20,8,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1102,9,20,8,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1103,9,20,8,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1104,9,20,10,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1105,9,20,10,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1106,9,20,10,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1107,9,20,10,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1108,9,20,10,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1109,9,20,10,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1110,9,20,10,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1111,9,20,10,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1112,9,20,12,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1113,9,20,12,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1114,9,20,12,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1115,9,20,12,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1116,9,20,12,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1117,9,20,12,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1118,9,20,12,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1119,9,20,12,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1120,9,20,14,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1121,9,20,14,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1122,9,20,14,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1123,9,20,14,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1124,9,20,14,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1125,9,20,14,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1126,9,20,14,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1127,9,20,14,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1128,9,20,16,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1129,9,20,16,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1130,9,20,16,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1131,9,20,16,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1132,9,20,16,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1133,9,20,16,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1134,9,20,16,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1135,9,20,16,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1136,9,20,18,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1137,9,20,18,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1138,9,20,18,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1139,9,20,18,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1140,9,20,18,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1141,9,20,18,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1142,9,20,18,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1143,9,20,18,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1144,9,20,20,6,2178.6475,435729.5,42.921230790957935,48626.750000000015
1145,9,20,20,8,2220.80875,444161.75,42.56394208886242,48626.74999999988
1146,9,20,20,10,2225.05375,445010.75,43.33760510111585,48527.49999999998
1147,9,20,20,12,2246.8775,449375.5,44.88355804587637,51266.00000000013
1148,9,20,20,14,2253.5587499999997,450711.75,47.89344323877599,55778.499999999985
1149,9,20,20,16,2238.4975,447699.5,50.94171181723321,55778.49999999993
1150,9,20,20,18,2260.94,452188.0,49.60183188457345,55778.499999999956
1151,9,20,20,20,2224.0625,444812.5,50.89302414700795,55778.50000000007
1152,11,14,6,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1153,11,14,6,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1154,11,14,6,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1155,11,14,6,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1156,11,14,6,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1157,11,14,6,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1158,11,14,6,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1159,11,14,6,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1160,11,14,8,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1161,11,14,8,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1162,11,14,8,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1163,11,14,8,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1164,11,14,8,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1165,11,14,8,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1166,11,14,8,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1167,11,14,8,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1168,11,14,10,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1169,11,14,10,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1170,11,14,10,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1171,11,14,10,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1172,11,14,10,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1173,11,14,10,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1174,11,14,10,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1175,11,14,10,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1176,11,14,12,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1177,11,14,12,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1178,11,14,12,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1179,11,14,12,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1180,11,14,12,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1181,11,14,12,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1182,11,14,12,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1183,11,14,12,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1184,11,14,14,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1185,11,14,14,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1186,11,14,14,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1187,11,14,14,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1188,11,14,14,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1189,11,14,14,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1190,11,14,14,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1191,11,14,14,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1192,11,14,16,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1193,11,14,16,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1194,11,14,16,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1195,11,14,16,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1196,11,14,16,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1197,11,14,16,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1198,11,14,16,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1199,11,14,16,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1200,11,14,18,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1201,11,14,18,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1202,11,14,18,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1203,11,14,18,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1204,11,14,18,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1205,11,14,18,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1206,11,14,18,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1207,11,14,18,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1208,11,14,20,6,2191.28875,438257.75,48.185742620464325,48527.499999999956
1209,11,14,20,8,2250.3525000000004,450070.5,47.96688700809291,48527.50000000014
1210,11,14,20,10,2281.6925,456338.5,46.47193034118357,48527.50000000003
1211,11,14,20,12,2315.70875,463141.75,46.994117256125065,51265.9999999999
1212,11,14,20,14,2265.5075,453101.5,50.348422620390856,55778.49999999998
1213,11,14,20,16,2227.04,445408.0,53.92744060135834,55778.499999999956
1214,11,14,20,18,2261.94875,452389.75,51.00669606626111,55778.499999999825
1215,11,14,20,20,2219.5425,443908.5,52.39767125636138,55778.500000000015
1216,11,16,6,6,2207.915,441583.0,43.1312424313124,48527.50000000001
1217,11,16,6,8,2213.9587500000007,442791.75,45.67777764704496,48527.49999999979
1218,11,16,6,10,2254.4725,450894.5,44.59305477702321,48527.49999999991
1219,11,16,6,12,2266.7725,453354.5,44.783479398385225,51266.00000000008
1220,11,16,6,14,2215.54125,443108.25,47.764152801445455,55778.500000000044
1221,11,16,6,16,2189.9625,437992.5,50.89673925441298,55778.50000000005
1222,11,16,6,18,2215.49625,443099.25,48.06347168396854,55778.49999999986
1223,11,16,6,20,2175.5625,435112.5,49.08210562439915,55778.49999999997
1224,11,16,8,6,2207.915,441583.0,43.1312424313124,48527.50000000001
1225,11,16,8,8,2213.9587500000007,442791.75,45.67777764704496,48527.49999999979
1226,11,16,8,10,2254.4725,450894.5,44.59305477702321,48527.49999999991
1227,11,16,8,12,2266.7725,453354.5,44.783479398385225,51266.00000000008
1228,11,16,8,14,2215.54125,443108.25,47.764152801445455,55778.500000000044
1229,11,16,8,16,2189.9625,437992.5,50.89673925441298,55778.50000000005
1230,11,16,8,18,2215.49625,443099.25,48.06347168396854,55778.49999999986
1231,11,16,8,20,2175.5625,435112.5,49.08210562439915,55778.49999999997
1232,11,16,10,6,2207.915,441583.0,43.1312424313124,48527.50000000001
1233,11,16,10,8,2213.9587500000007,442791.75,45.67777764704496,48527.49999999979
1234,11,16,10,10,2254.4725,450894.5,44.59305477702321,48527.49999999991
1235,11,16,10,12,2266.7725,453354.5,44.783479398385225,51266.00000000008
1236,11,16,10,14,2215.54125,443108.25,47.764152801445455,55778.500000000044
1237,11,16,10,16,2189.9625,437992.5,50.89673925441298,55778.50000000005
1238,11,16,10,18,2215.49625,443099.25,48.06347168396854,55778.49999999986
1239,11,16,10,20,2175.5625,435112.5,49.08210562439915,55778.49999999997
1240,11,16,12,6,2207.915,441583.0,43.1312424313124,48527.50000000001
1241,11,16,12,8,2213.9587500000007,442791.75,45.67777764704496,48527.49999999979
1242,11,16,12,10,2254.4725,450894.5,44.59305477702321,48527.49999999991
1243,11,16,12,12,2266.7725,453354.5,44.783479398385225,51266.00000000008
1244,11,16,12,14,2215.54125,443108.25,47.764152801445455,55778.500000000044
1245,11,16,12,16,2189.9625,437992.5,50.89673925441298,55778.50000000005
1246,11,16,12,18,2215.49625,443099.25,48.06347168396854,55778.49999999986
1247,11,16,12,20,2175.5625,435112.5,49.08210562439915,55778.49999999997
1248,11,16,14,6,2207.915,441583.0,43.1312424313124,48527.50000000001
1249,11,16,14,8,2213.9587500000007,442791.75,45.67777764704496,48527.49999999979
1250,11,16,14,10,2254.4725,450894.5,44.59305477702321,48527.49999999991
1251,11,16,14,12,2266.7725,453354.5,44.783479398385225,51266.00000000008
1252,11,16,14,14,2215.54125,443108.25,47.764152801445455,55778.500000000044
1253,11,16,14,16,2189.9625,437992.5,50.89673925441298,55778.50000000005
1254,11,16,14,18,2215.49625,443099.25,48.06347168396854,55778.49999999986
1255,11,16,14,20,2175.5625,435112.5,49.08210562439915,55778.49999999997
1256,11,16,16,6,2207.915,441583.0,43.1312424313124,48527.50000000001
