,period_high,period_low,period_me1,period_me2,period_sig,return,pnl,drawdown (%),drawdown (abs)
9814,17,10,15,20,5,-67.77250000000001,-13554.5,76.25807968033847,16222.0
9815,17,10,15,20,7,-72.32500000000002,-14465.0,99.00752288588784,27308.749999999996
9816,17,10,15,20,9,-80.82500000000002,-16165.0,91.40796763697125,25984.999999999985
9817,17,10,15,20,11,-89.25250000000004,-17850.5,99.31585384497785,25985.000000000004
9818,17,10,15,20,13,-90.75125000000004,-18150.25,93.82814122065052,25985.00000000002
9819,17,10,15,20,15,-87.15625000000003,-17431.25,86.8932769315655,25984.99999999999
9820,17,10,15,20,17,-71.55000000000001,-14310.0,98.13345635781978,32438.74999999998
9821,17,10,18,21,5,-67.90125000000002,-13580.25,99.99134190805107,25984.99999999999
9822,17,10,18,21,7,-68.2,-13640.0,98.2367425908012,27926.24999999999
9823,17,10,18,21,9,-88.07500000000002,-17615.0,98.42989450557776,25985.000000000007
9824,17,10,18,21,11,-86.10375000000002,-17220.75,89.78921907394613,25985.000000000004
9825,17,10,18,21,13,-83.47000000000003,-16694.0,99.34889899824675,32157.499999999978
9826,17,10,18,21,15,-46.215000000000046,-9243.0,97.53351717663628,33246.250000000015
9827,17,10,18,21,17,-73.44875000000003,-14689.75,98.31368696791098,34528.75000000004
9828,17,12,3,6,5,-80.71125,-16142.25,96.0729562737643,20213.750000000007
9829,17,12,3,6,7,-75.21500000000002,-15043.0,93.83079847908748,19742.000000000004
9830,17,12,3,6,9,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9831,17,12,3,6,11,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9832,17,12,3,6,13,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9833,17,12,3,6,15,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9834,17,12,3,6,17,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9835,17,12,3,8,5,-75.21500000000002,-15043.0,93.83079847908748,19742.000000000004
9836,17,12,3,8,7,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9837,17,12,3,8,9,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9838,17,12,3,8,11,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9839,17,12,3,8,13,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9840,17,12,3,8,15,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9841,17,12,3,8,17,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9842,17,12,3,10,5,-79.96375000000002,-15992.75,99.43797528517112,20921.750000000007
9843,17,12,3,10,7,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9844,17,12,3,10,9,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9845,17,12,3,10,11,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9846,17,12,3,10,13,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9847,17,12,3,10,15,-75.97250000000001,-15194.5,95.03326996197723,19995.000000000007
9848,17,12,3,10,17,-76.7275,-15345.5,95.65589353612171,20126.000000000004
9849,17,12,3,12,5,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9850,17,12,3,12,7,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9851,17,12,3,12,9,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9852,17,12,3,12,11,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9853,17,12,3,12,13,-75.97250000000001,-15194.5,95.03326996197723,19995.000000000007
9854,17,12,3,12,15,-76.7275,-15345.5,95.65589353612171,20126.000000000004
9855,17,12,3,12,17,-77.4775,-15495.5,96.32129277566543,20266.000000000007
9856,17,12,3,14,5,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9857,17,12,3,14,7,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9858,17,12,3,14,9,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9859,17,12,3,14,11,-75.97250000000001,-15194.5,95.03326996197723,19995.000000000007
9860,17,12,3,14,13,-76.7275,-15345.5,95.65589353612171,20126.000000000004
9861,17,12,3,14,15,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9862,17,12,3,14,17,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9863,17,12,3,16,5,-80.52125000000002,-16104.25,99.4997623574145,20934.750000000007
9864,17,12,3,16,7,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9865,17,12,3,16,9,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9866,17,12,3,16,11,-76.7275,-15345.5,95.65589353612171,20126.000000000004
9867,17,12,3,16,13,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9868,17,12,3,16,15,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9869,17,12,3,16,17,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9870,17,12,3,18,5,-79.96375000000002,-15992.75,99.43797528517112,20921.750000000007
9871,17,12,3,18,7,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9872,17,12,3,18,9,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9873,17,12,3,18,11,-77.4775,-15495.5,96.32129277566543,20266.000000000007
9874,17,12,3,18,13,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9875,17,12,3,18,15,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9876,17,12,3,18,17,-78.8925,-15778.5,97.22552281368823,20456.250000000004
9877,17,12,3,20,5,-79.96375000000002,-15992.75,99.43797528517112,20921.750000000007
9878,17,12,3,20,7,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9879,17,12,3,20,9,-76.91500000000002,-15383.0,97.38474334600764,20489.750000000007
9880,17,12,3,20,11,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9881,17,12,3,20,13,-76.91999999999999,-15384.0,96.25950570342208,20253.000000000007
9882,17,12,3,20,15,-78.8925,-15778.5,97.22552281368823,20456.250000000004
9883,17,12,3,20,17,-79.05375,-15810.75,98.19272813688215,20659.750000000004
9884,17,12,6,9,5,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9885,17,12,6,9,7,-75.89750000000002,-15179.5,99.16825095057038,20865.00000000001
9886,17,12,6,9,9,-82.8475,-16569.5,97.77091254752857,20571.000000000007
9887,17,12,6,9,11,-78.38999999999999,-15678.0,97.60931558935366,20537.000000000007
9888,17,12,6,9,13,-79.6025,-15920.5,98.24619771863121,20671.000000000007
9889,17,12,6,9,15,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9890,17,12,6,9,17,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9891,17,12,6,11,5,-76.16000000000001,-15232.0,96.76211977186317,20358.75000000001
9892,17,12,6,11,7,-82.8475,-16569.5,97.77091254752857,20571.000000000007
9893,17,12,6,11,9,-78.38999999999999,-15678.0,97.60931558935366,20537.000000000007
9894,17,12,6,11,11,-79.6025,-15920.5,98.24619771863121,20671.000000000007
9895,17,12,6,11,13,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9896,17,12,6,11,15,-87.5375,-17507.5,98.25807984790877,20673.500000000007
9897,17,12,6,11,17,39.07124999999998,7814.25,89.0708174904943,18740.500000000004
9898,17,12,6,13,5,-75.97250000000001,-15194.5,95.03326996197723,19995.000000000007
9899,17,12,6,13,7,-77.10125,-15420.25,95.2911121673004,20049.250000000007
9900,17,12,6,13,9,-79.6025,-15920.5,98.24619771863121,20671.000000000007
9901,17,12,6,13,11,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9902,17,12,6,13,13,-79.8425,-15968.5,98.80465779467686,20788.500000000007
9903,17,12,6,13,15,-79.96375,-15992.75,94.08269961977187,19795.000000000004
9904,17,12,6,13,17,-69.7625,-13952.5,90.4241920152091,19025.249999999996
9905,17,12,6,15,5,-75.97250000000001,-15194.5,95.03326996197723,19995.000000000007
9906,17,12,6,15,7,-77.3525,-15470.5,96.10741444866923,20221.000000000007
9907,17,12,6,15,9,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9908,17,12,6,15,11,-87.5375,-17507.5,98.25807984790877,20673.500000000007
9909,17,12,6,15,13,-79.96375,-15992.75,94.08269961977187,19795.000000000004
9910,17,12,6,15,15,-69.7625,-13952.5,90.4241920152091,19025.249999999996
9911,17,12,6,15,17,-67.99874999999999,-13599.75,88.6050380228137,18642.5
9912,17,12,6,17,5,-76.47625000000001,-15295.25,94.83959125475286,19954.250000000004
9913,17,12,6,17,7,-77.3525,-15470.5,96.10741444866923,20221.000000000007
9914,17,12,6,17,9,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9915,17,12,6,17,11,39.07124999999998,7814.25,89.0708174904943,18740.500000000004
9916,17,12,6,17,13,-69.7625,-13952.5,90.4241920152091,19025.249999999996
9917,17,12,6,17,15,-67.99874999999999,-13599.75,88.6050380228137,18642.5
9918,17,12,6,17,17,-67.24124999999998,-13448.25,88.84624524714833,18693.250000000007
9919,17,12,6,19,5,-77.22625000000001,-15445.25,95.50499049429658,20094.250000000004
9920,17,12,6,19,7,-77.3525,-15470.5,96.10741444866923,20221.000000000007
9921,17,12,6,19,9,28.711249999999954,5742.25,93.77495247148285,19730.249999999993
9922,17,12,6,19,11,-79.96375,-15992.75,94.08269961977187,19795.000000000004
9923,17,12,6,19,13,-67.62375,-13524.75,88.29610266159696,18577.5
9924,17,12,6,19,15,-67.24124999999998,-13448.25,88.84624524714833,18693.250000000007
9925,17,12,6,19,17,-67.33375000000001,-13466.75,79.83060054766577,18001.999999999978
9926,17,12,6,21,5,-77.4775,-15495.5,96.32129277566543,20266.000000000007
9927,17,12,6,21,7,-79.6025,-15920.5,98.24619771863121,20671.000000000007
9928,17,12,6,21,9,39.62999999999997,7926.0,83.39591254752848,17546.499999999993
9929,17,12,6,21,11,-77.75124999999998,-15550.25,95.99691064638782,20197.749999999996
9930,17,12,6,21,13,-71.10374999999999,-14220.75,92.56535171102661,19475.75
9931,17,12,6,21,15,-67.33375000000001,-13466.75,79.83060054766577,18001.999999999978
9932,17,12,6,21,17,-73.45875,-14691.75,84.3767942723896,18001.999999999978
9933,17,12,9,12,5,-77.10125,-15420.25,95.2911121673004,20049.250000000007
9934,17,12,9,12,7,-79.6025,-15920.5,98.24619771863121,20671.000000000007
9935,17,12,9,12,9,-85.39875000000002,-17079.75,96.08246197718636,20215.75000000001
9936,17,12,9,12,11,12.35874999999995,2471.75,89.39044676806085,18807.750000000004
9937,17,12,9,12,13,-72.87375,-14574.75,81.5945817490494,17167.499999999993
9938,17,12,9,12,15,-85.47874999999998,-17095.75,89.70175855513308,18873.25
9939,17,12,9,12,17,-84.95875000000001,-16991.75,95.08911596958175,20006.75
9940,17,12,9,14,5,-77.3525,-15470.5,96.10741444866923,20221.000000000007
9941,17,12,9,14,7,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9942,17,12,9,14,9,8.351249999999936,1670.25,91.44961977186315,19241.000000000007
9943,17,12,9,14,11,-72.87375,-14574.75,81.5945817490494,17167.499999999993
9944,17,12,9,14,13,-85.47874999999998,-17095.75,89.70175855513308,18873.25
9945,17,12,9,14,15,-88.83375,-17766.75,98.72504752851712,20771.750000000004
9946,17,12,9,14,17,-81.70874999999998,-16341.75,92.0933345859364,19605.74999999999
9947,17,12,9,16,5,-77.3525,-15470.5,96.10741444866923,20221.000000000007
9948,17,12,9,16,7,-79.8425,-15968.5,98.80465779467686,20788.500000000007
9949,17,12,9,16,9,33.54499999999998,6709.0,76.34149239543726,16062.25
9950,17,12,9,16,11,-85.47874999999998,-17095.75,89.70175855513308,18873.25
9951,17,12,9,16,13,-84.95875000000001,-16991.75,95.08911596958175,20006.75
9952,17,12,9,16,15,-87.83375,-17566.75,97.80050730424162,20820.74999999999
9953,17,12,9,16,17,-87.83375,-17566.75,97.80050730424162,20820.74999999999
9954,17,12,9,18,5,-79.6025,-15920.5,98.24619771863121,20671.000000000007
9955,17,12,9,18,7,-83.00250000000004,-16600.5,96.92371673003805,20392.750000000007
9956,17,12,9,18,9,-67.62375,-13524.75,88.29610266159696,18577.5
9957,17,12,9,18,11,-84.95875000000001,-16991.75,95.08911596958175,20006.75
9958,17,12,9,18,13,-81.70874999999998,-16341.75,92.0933345859364,19605.74999999999
9959,17,12,9,18,15,-87.83375,-17566.75,97.80050730424162,20820.74999999999
9960,17,12,9,18,17,-33.69500000000002,-6739.0,84.3767942723896,18001.999999999978
9961,17,12,9,20,5,-79.7275,-15945.5,99.9156368821293,21022.250000000007
9962,17,12,9,20,7,-67.61249999999998,-13522.5,95.23526615969583,20037.5
9963,17,12,9,20,9,-71.47874999999998,-14295.75,89.70175855513308,18873.25
9964,17,12,9,20,11,-88.83375,-17766.75,98.72504752851712,20771.750000000004
9965,17,12,9,20,13,-87.83375,-17566.75,97.80050730424162,20820.74999999999
9966,17,12,9,20,15,-37.922500000000035,-7584.5,84.3767942723896,18001.999999999978
9967,17,12,9,20,17,-86.665,-17333.0,73.88651050549349,15921.249999999985
9968,17,12,12,15,5,-77.85250000000002,-15570.5,96.5826996197719,20321.000000000007
9969,17,12,12,15,7,-75.73749999999998,-15147.5,98.81178707224335,20790.0
9970,17,12,12,15,9,-85.47874999999998,-17095.75,89.70175855513308,18873.25
9971,17,12,12,15,11,-82.70875,-16541.75,86.83103612167304,18269.250000000007
9972,17,12,12,15,13,-88.51124999999999,-17702.25,98.33400240867121,20820.74999999998
9973,17,12,12,15,15,-83.63625,-16727.25,94.04769970865233,20820.74999999998
9974,17,12,12,15,17,-76.21750000000002,-15243.5,87.32687995131795,19373.249999999996
9975,17,12,12,17,5,-80.1625,-16032.5,95.46577946768065,20086.000000000007
9976,17,12,12,17,7,-67.62375,-13524.75,88.29610266159696,18577.5
9977,17,12,12,17,9,-84.95875000000001,-16991.75,95.08911596958175,20006.75
9978,17,12,12,17,11,-87.83375,-17566.75,97.80050730424162,20820.74999999999
9979,17,12,12,17,13,-83.63625,-16727.25,94.04769970865233,20820.74999999998
9980,17,12,12,17,15,-76.21750000000002,-15243.5,87.32687995131795,19373.249999999996
9981,17,12,12,17,17,-88.09250000000002,-17618.5,75.46035974661149,18553.250000000015
9982,17,12,12,19,5,-70.80374999999998,-14160.75,86.86192965779466,18275.75
9983,17,12,12,19,7,-76.98749999999998,-15397.5,94.98574144486692,19985.0
9984,17,12,12,19,9,-81.70874999999998,-16341.75,92.0933345859364,19605.74999999999
9985,17,12,12,19,11,-87.83375,-17566.75,97.80050730424162,20820.74999999999
9986,17,12,12,19,13,-82.4675,-16493.5,71.08414907747432,15921.249999999996
9987,17,12,12,19,15,-85.59250000000002,-17118.5,73.46741639297592,18063.25000000002
9988,17,12,12,19,17,-88.09250000000002,-17618.5,75.46035974661149,18553.250000000015
9989,17,12,12,21,5,-67.62624999999997,-13525.25,83.79396387832696,17630.249999999993
9990,17,12,12,21,7,-67.61625,-13523.25,85.98265209125479,18090.750000000007
9991,17,12,12,21,9,-87.83375,-17566.75,97.80050730424162,20820.74999999999
